mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11536283493041992,0.01220543132798838,0.0105010986328125,0.0020934930641041184,,log2,1,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9739130434782609,0.9734513274336283,0.9380530973451328,0.9743589743589743,0.9827586206896551,0.9685070126611303,0.015610676878028092,19
0.2087076187133789,0.012537704991202358,0.015087509155273437,0.0009594321670828215,,log2,1,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9734513274336283,0.9824561403508771,0.9464285714285714,0.9655172413793104,0.9911504424778761,0.9718007446140527,0.01532254727144896,1
0.5043070316314697,0.0731188340715192,0.030637550354003906,0.005178738349011249,,log2,1,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9649122807017544,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9683214588547611,0.012275808581364102,43
0.11159114837646485,0.01350207570726907,0.009939622879028321,0.0007803596255508249,,log2,1,5,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9655172413793104,0.9824561403508771,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9684750669777895,0.013375247705153356,22
0.2040562152862549,0.005170994207934469,0.014828348159790039,0.0001909267294980731,,log2,1,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9739130434782609,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9683532648141295,0.012202685676891256,40
0.4237200260162354,0.01351112031123714,0.027944040298461915,0.0033309244830701623,,log2,1,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9655172413793104,0.9642857142857143,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9666093283606895,0.012041870702250879,82
0.11550378799438477,0.016459082683086754,0.009537839889526367,0.00033026089254736336,,log2,1,10,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.9655172413793104,0.9824561403508771,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.966766447603266,0.011949816155841772,46
0.20425748825073242,0.0036418039332204526,0.015777015686035158,0.0008805438417900525,,log2,1,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9911504424778761,0.9684129648197393,0.014439265697034803,34
0.5169679164886475,0.0887165454920249,0.032095813751220705,0.006437057288442047,,log2,1,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9572649572649573,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9650236475714689,0.012499082840295278,91
0.13593955039978028,0.02033867561740544,0.012303972244262695,0.005042104986597665,,log2,2,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.9739130434782609,0.9824561403508771,0.9464285714285714,0.9743589743589743,0.9739130434782609,0.9702139546189888,0.012330152232892286,4
0.22954635620117186,0.012591488869591364,0.015194034576416016,0.0005537988602940282,,log2,2,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9739130434782609,0.966733831615749,0.010663885951725073,52
0.4404478073120117,0.07012601961148437,0.02919158935546875,0.005163131859448154,,log2,2,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9684424509902723,0.012244552471347163,28
0.10451273918151856,0.0038868156589429727,0.009354209899902344,0.0002603201880295239,,log2,2,5,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.9655172413793104,0.9824561403508771,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9684750669777895,0.013375247705153356,22
0.21814117431640626,0.022722734867017567,0.017667675018310548,0.006027208220717336,,log2,2,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9911504424778761,0.9684129648197393,0.014439265697034803,34
0.44493603706359863,0.06708740667254016,0.028613758087158204,0.005218700854854365,,log2,2,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9911504424778761,0.9701813114156721,0.01451755169529848,10
0.10956006050109864,0.009755646714979607,0.010334491729736328,0.0013787220645228445,,log2,2,10,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.9649654850198163,0.0099628746804233,94
0.22735090255737306,0.04476982579413227,0.01665363311767578,0.003879318793811601,,log2,2,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9666741043943397,0.011895895764479454,64
0.4451900482177734,0.0862805014650352,0.028478193283081054,0.004228331189383061,,log2,2,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9666741043943397,0.011895895764479454,64
0.10949263572692872,0.018116960278268854,0.010804224014282226,0.0026668938257906095,,log2,4,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9666741043943397,0.011895895764479454,64
0.1996668815612793,0.004752864837876113,0.015248537063598633,0.0005668088706767576,,log2,4,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9565217391304348,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9648750039445645,0.012594523067358226,103
0.4515419006347656,0.08375876305445369,0.028794002532958985,0.005827665693586382,,log2,4,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9739130434782609,0.966733831615749,0.010663885951725073,52
